id,Exited
256211,1
256212,1
256213,0
256214,1
256215,1
256216,1
256217,0
256218,0
256219,0
256220,0
256221,1
256222,1
256223,1
256224,1
256225,0
256226,1
256227,0
256228,1
256229,0
256230,0
256231,0
256232,0
256233,1
256234,1
256235,1
256236,1
256237,0
256238,1
256239,0
256240,1
256241,1
256242,1
256243,0
256244,1
256245,0
256246,1
256247,1
256248,0
256249,1
256250,0
256251,1
256252,0
256253,0
256254,0
256255,1
256256,1
256257,1
256258,0
256259,1
256260,1
256261,1
256262,0
256263,1
256264,1
256265,0
256266,0
256267,1
256268,1
256269,1
256270,1
256271,1
256272,1
256273,1
256274,1
256275,1
256276,1
256277,1
256278,0
256279,1
256280,1
256281,1
256282,1
256283,1
256284,0
256285,0
256286,1
256287,0
256288,1
256289,1
256290,1
256291,1
256292,0
256293,0
256294,0
256295,1
256296,1
256297,0
256298,1
256299,0
256300,1
256301,0
256302,1
256303,1
256304,1
256305,0
256306,1
256307,0
256308,1
256309,0
256310,1
256311,0
256312,1
256313,0
256314,1
256315,1
256316,0
256317,0
256318,0
256319,0
256320,1
256321,0
256322,1
256323,1
256324,0
256325,1
256326,1
256327,1
256328,0
256329,1
256330,0
256331,1
256332,0
256333,1
256334,1
256335,0
256336,1
256337,1
256338,0
256339,1
256340,1
256341,0
256342,1
256343,0
256344,1
256345,0
256346,0
256347,1
256348,1
256349,1
256350,0
256351,0
256352,1
256353,1
256354,1
256355,0
256356,0
256357,1
256358,0
256359,1
256360,1
256361,0
256362,0
256363,0
256364,0
256365,0
256366,0
256367,0
256368,0
256369,1
256370,1
256371,0
256372,1
256373,1
256374,0
256375,1
256376,0
256377,0
256378,1
256379,1
256380,0
256381,0
256382,1
256383,0
256384,1
256385,1
256386,0
256387,0
256388,1
256389,1
256390,1
256391,0
256392,0
256393,1
256394,0
256395,1
256396,1
256397,1
256398,1
256399,0
256400,0
256401,1
256402,1
256403,0
256404,0
256405,0
256406,1
256407,1
256408,0
256409,1
256410,1
256411,0
256412,0
256413,1
256414,0
256415,1
256416,1
256417,0
256418,1
256419,1
256420,1
256421,0
256422,1
256423,1
256424,1
256425,1
256426,1
256427,0
256428,0
256429,1
256430,0
256431,0
256432,1
256433,1
256434,0
256435,1
256436,1
256437,0
256438,0
256439,1
256440,1
256441,1
256442,1
256443,0
256444,1
256445,1
256446,1
256447,1
256448,0
256449,1
256450,0
256451,1
256452,0
256453,1
256454,1
256455,0
256456,1
256457,1
256458,0
256459,0
256460,0
256461,1
256462,1
256463,0
256464,1
256465,1
256466,1
256467,1
256468,1
256469,1
256470,1
256471,1
256472,1
256473,1
256474,1
256475,1
256476,1
256477,1
256478,0
256479,0
256480,0
256481,1
256482,1
256483,1
256484,1
256485,0
256486,1
256487,1
256488,0
256489,0
256490,0
256491,1
256492,0
256493,1
256494,1
256495,1
256496,1
256497,0
256498,1
256499,0
256500,0
256501,1
256502,1
256503,0
256504,0
256505,1
256506,0
256507,0
256508,1
256509,1
256510,1
256511,1
256512,1
256513,1
256514,0
256515,0
256516,0
256517,1
256518,1
256519,0
256520,1
256521,1
256522,1
256523,0
256524,1
256525,1
256526,1
256527,0
256528,0
256529,1
256530,0
256531,1
256532,1
256533,1
256534,0
256535,0
256536,1
256537,1
256538,1
256539,1
256540,0
256541,1
256542,1
256543,1
256544,1
256545,0
256546,0
256547,0
256548,1
256549,0
256550,1
256551,0
256552,1
256553,1
256554,1
256555,0
256556,0
256557,0
256558,1
256559,0
256560,1
256561,1
256562,1
256563,1
256564,0
256565,1
256566,0
256567,0
256568,1
256569,0
256570,0
256571,1
256572,1
256573,1
256574,0
256575,1
256576,0
256577,0
256578,1
256579,1
256580,1
256581,1
256582,0
256583,0
256584,1
256585,0
256586,1
256587,1
256588,1
256589,1
256590,1
256591,1
256592,0
256593,1
256594,1
256595,0
256596,0
256597,1
256598,1
256599,1
256600,1
256601,0
256602,1
256603,1
256604,0
256605,1
256606,0
256607,1
256608,0
256609,1
256610,1
256611,1
256612,0
256613,1
256614,0
256615,1
256616,1
256617,1
256618,1
256619,0
256620,1
256621,1
256622,1
256623,0
256624,0
256625,0
256626,0
256627,1
256628,0
256629,0
256630,0
256631,1
256632,1
256633,1
256634,0
256635,1
256636,1
256637,1
256638,1
256639,0
256640,1
256641,0
256642,0
256643,1
256644,1
256645,0
256646,0
256647,1
256648,1
256649,1
256650,1
256651,1
256652,1
256653,0
256654,0
256655,1
256656,1
256657,0
256658,1
256659,1
256660,1
256661,1
256662,1
256663,1
256664,1
256665,1
256666,1
256667,1
256668,1
256669,0
256670,0
256671,0
256672,1
256673,1
256674,1
256675,1
256676,1
256677,0
256678,1
256679,1
256680,1
256681,0
256682,1
256683,0
256684,0
256685,0
256686,0
256687,1
256688,0
256689,0
256690,0
256691,0
256692,1
256693,1
256694,0
256695,0
256696,1
256697,1
256698,1
256699,1
256700,1
256701,1
256702,1
256703,1
256704,1
256705,1
256706,1
256707,0
256708,1
256709,1
256710,1
256711,0
256712,1
256713,1
256714,0
256715,1
256716,1
256717,0
256718,1
256719,1
256720,1
256721,1
256722,1
256723,1
256724,0
256725,1
256726,0
256727,1
256728,1
256729,0
256730,1
256731,0
256732,1
256733,0
256734,1
256735,1
256736,1
256737,1
256738,1
256739,1
256740,0
256741,1
256742,1
256743,0
256744,0
256745,1
256746,1
256747,1
256748,1
256749,0
256750,1
256751,1
256752,0
256753,0
256754,1
256755,1
256756,1
256757,0
256758,1
256759,0
256760,0
256761,0
256762,0
256763,1
256764,0
256765,0
256766,1
256767,1
256768,1
256769,1
256770,1
256771,1
256772,1
256773,1
256774,1
256775,0
256776,1
256777,1
256778,0
256779,0
256780,1
256781,1
256782,1
256783,0
256784,1
256785,0
256786,1
256787,0
256788,1
256789,1
256790,1
256791,1
256792,0
256793,1
256794,1
256795,1
256796,0
256797,1
256798,1
256799,1
256800,1
256801,0
256802,1
256803,0
256804,1
256805,1
256806,0
256807,1
256808,0
256809,1
256810,1
256811,0
256812,0
256813,0
256814,1
256815,0
256816,1
256817,1
256818,1
256819,0
256820,0
256821,1
256822,0
256823,0
256824,0
256825,1
256826,1
256827,0
256828,0
256829,1
256830,1
256831,0
256832,1
256833,1
256834,0
256835,0
256836,0
256837,0
256838,1
256839,1
256840,0
256841,1
256842,1
256843,1
256844,0
256845,0
256846,1
256847,0
256848,1
256849,1
256850,1
256851,1
256852,1
256853,1
256854,1
256855,0
256856,1
256857,0
256858,1
256859,0
256860,0
256861,1
256862,0
256863,0
256864,1
256865,0
256866,1
256867,0
256868,0
256869,1
256870,1
256871,1
256872,1
256873,0
256874,1
256875,1
256876,1
256877,1
256878,1
256879,1
256880,0
256881,1
256882,1
256883,1
256884,1
256885,0
256886,1
256887,0
256888,1
256889,1
256890,0
256891,1
256892,0
256893,1
256894,1
256895,0
256896,1
256897,0
256898,1
256899,1
256900,0
256901,1
256902,1
256903,1
256904,0
256905,1
256906,0
256907,1
256908,1
256909,0
256910,1
256911,0
256912,1
256913,0
256914,1
256915,0
256916,1
256917,1
256918,0
256919,1
256920,1
256921,1
256922,1
256923,0
256924,1
256925,0
256926,1
256927,0
256928,1
256929,1
256930,0
256931,1
256932,1
256933,1
256934,1
256935,1
256936,0
256937,1
256938,1
256939,0
256940,1
256941,1
256942,1
256943,0
256944,1
256945,0
256946,0
256947,0
256948,0
256949,1
256950,1
256951,1
256952,0
256953,0
256954,0
256955,1
256956,1
256957,0
256958,1
256959,0
256960,1
256961,1
256962,0
256963,1
256964,1
256965,1
256966,1
256967,0
256968,0
256969,0
256970,1
256971,1
256972,1
256973,1
256974,0
256975,0
256976,1
256977,0
256978,1
256979,0
256980,1
256981,0
256982,0
256983,1
256984,0
256985,1
256986,1
256987,1
256988,0
256989,1
256990,1
256991,0
256992,1
256993,1
256994,1
256995,0
256996,0
256997,1
256998,1
256999,1
257000,1
257001,0
257002,0
257003,1
257004,1
257005,1
257006,0
257007,1
257008,1
257009,0
257010,1
257011,0
257012,1
257013,1
257014,0
257015,0
257016,1
257017,1
257018,0
257019,0
257020,1
257021,1
257022,1
257023,0
257024,0
257025,0
257026,0
257027,1
257028,1
257029,1
257030,0
257031,0
257032,0
257033,0
257034,1
257035,1
257036,1
257037,0
257038,1
257039,0
257040,1
257041,1
257042,1
257043,1
257044,0
257045,0
257046,1
257047,1
257048,0
257049,1
257050,1
257051,1
257052,0
257053,1
257054,1
257055,1
257056,1
257057,0
257058,0
257059,0
257060,1
257061,1
257062,0
257063,1
257064,1
257065,0
257066,0
257067,0
257068,0
257069,1
257070,1
257071,0
257072,1
257073,1
257074,0
257075,1
257076,0
257077,1
257078,0
257079,0
257080,1
257081,0
257082,0
257083,1
257084,1
257085,0
257086,0
257087,0
257088,0
257089,1
257090,0
257091,1
257092,1
257093,1
257094,0
257095,1
257096,0
257097,1
257098,1
257099,1
257100,1
257101,1
257102,0
257103,0
257104,0
257105,1
257106,0
257107,1
257108,0
257109,0
257110,0
257111,1
257112,0
257113,1
257114,0
257115,1
257116,0
257117,0
257118,1
257119,0
257120,1
257121,0
257122,1
257123,0
257124,1
257125,1
257126,0
257127,0
257128,1
257129,0
257130,1
257131,0
257132,0
257133,1
257134,0
257135,1
257136,1
257137,1
257138,0
257139,0
257140,1
257141,1
257142,1
257143,0
257144,1
257145,0
257146,1
257147,1
257148,1
257149,1
257150,0
257151,0
257152,1
257153,0
257154,0
257155,1
257156,0
257157,1
257158,0
257159,1
257160,0
257161,1
257162,1
257163,1
257164,1
257165,1
257166,1
257167,0
257168,0
257169,1
257170,1
257171,0
257172,0
257173,0
257174,1
257175,1
257176,1
257177,1
257178,1
257179,0
257180,1
257181,0
257182,1
257183,0
257184,1
257185,1
257186,1
257187,1
257188,0
257189,1
257190,0
257191,1
257192,0
257193,1
257194,1
257195,0
257196,1
257197,1
257198,1
257199,1
257200,0
257201,1
257202,0
257203,1
257204,1
257205,1
257206,1
257207,0
257208,0
257209,0
257210,0
257211,0
257212,1
257213,1
257214,1
257215,0
257216,1
257217,1
257218,0
257219,0
257220,0
257221,1
257222,0
257223,1
257224,1
257225,0
257226,1
257227,0
257228,1
257229,1
257230,0
257231,0
257232,1
257233,1
257234,1
257235,0
257236,1
257237,1
257238,1
257239,1
257240,0
257241,1
257242,1
257243,1
257244,0
257245,0
257246,0
257247,1
257248,0
257249,0
257250,1
257251,1
257252,0
257253,0
257254,1
257255,1
257256,0
257257,1
257258,0
257259,1
257260,1
257261,0
257262,1
257263,1
257264,1
257265,1
257266,0
257267,1
257268,0
257269,1
257270,1
257271,1
257272,0
257273,1
257274,0
257275,1
257276,1
257277,1
257278,0
257279,0
257280,1
257281,0
257282,1
257283,1
257284,0
257285,1
257286,0
257287,1
257288,1
257289,0
257290,1
257291,0
257292,0
257293,0
257294,0
257295,1
257296,0
257297,1
257298,0
257299,0
257300,0
257301,1
257302,0
257303,1
257304,1
257305,0
257306,0
257307,0
257308,1
257309,1
257310,1
257311,0
257312,1
257313,1
257314,1
257315,1
257316,1
257317,1
257318,1
257319,0
257320,1
257321,0
257322,0
257323,1
257324,1
257325,1
257326,0
257327,1
257328,1
257329,1
257330,1
257331,0
257332,0
257333,0
257334,1
257335,1
257336,1
257337,1
257338,0
257339,1
257340,1
257341,0
257342,1
257343,0
257344,1
257345,1
257346,1
257347,1
257348,0
257349,0
257350,1
257351,1
257352,0
257353,1
257354,1
257355,1
257356,0
257357,0
257358,0
257359,0
257360,0
257361,1
257362,1
257363,1
257364,1
257365,0
257366,0
257367,1
257368,1
257369,1
257370,0
257371,1
257372,0
257373,1
257374,1
257375,0
257376,1
257377,1
257378,0
257379,1
257380,1
257381,1
257382,0
257383,0
257384,1
257385,1
257386,0
257387,0
257388,1
257389,1
257390,1
257391,0
257392,1
257393,0
257394,0
257395,1
257396,0
257397,1
257398,0
257399,1
257400,1
257401,0
257402,1
257403,0
257404,1
257405,0
257406,0
257407,1
257408,1
257409,0
257410,0
257411,0
257412,1
257413,1
257414,0
257415,1
257416,0
257417,0
257418,0
257419,0
257420,0
257421,1
257422,1
257423,1
257424,1
257425,1
257426,1
257427,1
257428,1
257429,1
257430,1
257431,1
257432,0
257433,1
257434,1
257435,1
257436,0
257437,0
257438,1
257439,0
257440,1
257441,0
257442,1
257443,0
257444,1
257445,1
257446,1
257447,0
257448,1
257449,1
257450,1
257451,1
257452,1
257453,1
257454,1
257455,0
257456,1
257457,1
257458,1
257459,0
257460,0
257461,1
257462,0
257463,1
257464,1
257465,1
257466,1
257467,0
257468,1
257469,1
257470,0
257471,1
257472,1
257473,0
257474,0
257475,1
257476,1
257477,1
257478,0
257479,0
257480,0
257481,1
257482,1
257483,0
257484,1
257485,1
257486,1
257487,0
257488,1
257489,0
257490,0
257491,1
257492,0
257493,1
257494,0
257495,1
257496,1
257497,1
257498,0
257499,0
257500,0
257501,0
257502,0
257503,1
257504,1
257505,1
257506,1
257507,1
257508,1
257509,1
257510,1
257511,1
257512,0
257513,1
257514,0
257515,0
257516,1
257517,1
257518,0
257519,1
257520,0
257521,1
257522,1
257523,1
257524,1
257525,1
257526,0
257527,1
257528,0
257529,0
257530,0
257531,1
257532,0
257533,0
257534,0
257535,1
257536,0
257537,1
257538,1
257539,0
257540,0
257541,1
257542,0
257543,1
257544,0
257545,0
257546,1
257547,0
257548,1
257549,1
257550,1
257551,1
257552,1
257553,1
257554,1
257555,0
257556,0
257557,1
257558,1
257559,0
257560,1
257561,1
257562,1
257563,1
257564,1
257565,0
257566,1
257567,0
257568,0
257569,1
257570,1
257571,1
257572,0
257573,0
257574,0
257575,0
257576,1
257577,1
257578,0
257579,0
257580,0
257581,0
257582,1
257583,1
257584,1
257585,1
257586,1
257587,0
257588,1
257589,1
257590,1
257591,1
257592,1
257593,1
257594,1
257595,0
257596,1
257597,1
257598,0
257599,1
257600,1
257601,0
257602,1
257603,0
257604,1
257605,0
257606,1
257607,0
257608,1
257609,1
257610,1
257611,1
257612,1
257613,0
257614,1
257615,0
257616,0
257617,0
257618,0
257619,0
257620,1
257621,1
257622,0
257623,1
257624,1
257625,1
257626,0
257627,1
257628,1
257629,1
257630,1
257631,1
257632,0
257633,1
257634,1
257635,1
257636,1
257637,1
257638,1
257639,1
257640,1
257641,1
257642,0
257643,1
257644,0
257645,1
257646,1
257647,1
257648,1
257649,1
257650,0
257651,0
257652,1
257653,0
257654,0
257655,0
257656,1
257657,1
257658,1
257659,0
257660,0
257661,1
257662,1
257663,1
257664,0
257665,0
257666,0
257667,1
257668,0
257669,1
257670,0
257671,0
257672,0
257673,0
257674,1
257675,1
257676,1
257677,1
257678,0
257679,0
257680,0
257681,1
257682,0
257683,1
257684,0
257685,0
257686,1
257687,1
257688,0
257689,0
257690,1
257691,0
257692,1
257693,0
257694,0
257695,1
257696,1
257697,1
257698,1
257699,1
257700,0
257701,0
257702,1
257703,0
257704,0
257705,1
257706,1
257707,0
257708,1
257709,1
257710,1
257711,0
257712,0
257713,0
257714,0
257715,0
257716,1
257717,1
257718,0
257719,1
257720,1
257721,0
257722,1
257723,1
257724,0
257725,1
257726,0
257727,1
257728,0
257729,0
257730,1
257731,0
257732,0
257733,1
257734,0
257735,1
257736,1
257737,1
257738,0
257739,1
257740,0
257741,1
257742,1
257743,1
257744,0
257745,1
257746,1
257747,1
257748,1
257749,1
257750,1
257751,1
257752,0
257753,0
257754,1
257755,0
257756,1
257757,1
257758,0
257759,1
257760,1
257761,0
257762,1
257763,1
257764,1
257765,1
257766,0
257767,0
257768,0
257769,1
257770,0
257771,0
257772,1
257773,0
257774,0
257775,1
257776,0
257777,1
257778,0
257779,0
257780,0
257781,1
257782,1
257783,0
257784,1
257785,0
257786,1
257787,1
257788,0
257789,1
257790,0
257791,0
257792,0
257793,0
257794,0
257795,1
257796,0
257797,0
257798,1
257799,1
257800,1
257801,0
257802,1
257803,1
257804,1
257805,1
257806,0
257807,1
257808,1
257809,0
257810,0
257811,1
257812,0
257813,1
257814,0
257815,0
257816,1
257817,1
257818,1
257819,0
257820,0
257821,1
257822,0
257823,1
257824,0
257825,0
257826,0
257827,1
257828,1
257829,1
257830,1
257831,1
257832,0
257833,0
257834,1
257835,1
257836,1
257837,0
257838,0
257839,1
257840,0
257841,0
257842,0
257843,0
257844,1
257845,1
257846,1
257847,1
257848,1
257849,1
257850,1
257851,0
257852,0
257853,0
257854,0
257855,1
257856,1
257857,1
257858,1
257859,0
257860,0
257861,1
257862,1
257863,0
257864,1
257865,0
257866,1
257867,0
257868,0
257869,0
257870,1
257871,1
257872,1
257873,1
257874,0
257875,0
257876,0
257877,1
257878,0
257879,1
257880,0
257881,0
257882,0
257883,1
257884,1
257885,1
257886,1
257887,1
257888,0
257889,0
257890,0
257891,1
257892,1
257893,0
257894,0
257895,0
257896,0
257897,0
257898,1
257899,1
257900,0
257901,0
257902,1
257903,0
257904,1
257905,0
257906,1
257907,0
257908,0
257909,1
257910,0
257911,0
257912,0
257913,1
257914,0
257915,0
257916,1
257917,0
257918,1
257919,1
257920,1
257921,1
257922,1
257923,1
257924,0
257925,1
257926,0
257927,1
257928,0
257929,1
257930,1
257931,0
257932,0
257933,1
257934,0
257935,1
257936,1
257937,1
257938,1
257939,0
257940,0
257941,0
257942,1
257943,1
257944,0
257945,0
257946,0
257947,1
257948,1
257949,1
257950,0
257951,1
257952,0
257953,1
257954,1
257955,0
257956,1
257957,0
257958,0
257959,1
257960,0
257961,1
257962,0
257963,0
257964,0
257965,1
257966,1
257967,0
257968,0
257969,1
257970,1
257971,1
257972,0
257973,0
257974,0
257975,1
257976,0
257977,0
257978,1
257979,1
257980,1
257981,1
257982,0
257983,1
257984,1
257985,0
257986,1
257987,1
257988,0
257989,0
257990,1
257991,1
257992,0
257993,1
257994,0
257995,1
257996,1
257997,0
257998,1
257999,0
258000,1
258001,0
258002,0
258003,0
258004,1
258005,0
258006,1
258007,1
258008,0
258009,1
258010,1
258011,0
258012,1
258013,0
258014,0
258015,0
258016,0
258017,1
258018,0
258019,1
258020,1
258021,1
258022,1
258023,1
258024,1
258025,0
258026,0
258027,1
258028,1
258029,0
258030,1
258031,1
258032,0
258033,1
258034,1
258035,1
258036,1
258037,0
258038,1
258039,0
258040,1
258041,1
258042,0
258043,1
258044,0
258045,1
258046,1
258047,0
258048,0
258049,0
258050,0
258051,0
258052,1
258053,0
258054,0
258055,0
258056,0
258057,0
258058,0
258059,0
258060,1
258061,1
258062,0
258063,0
258064,0
258065,1
258066,0
258067,1
258068,1
258069,1
258070,1
258071,1
258072,1
258073,1
258074,0
258075,0
258076,1
258077,0
258078,1
258079,0
258080,0
258081,0
258082,1
258083,0
258084,1
258085,1
258086,1
258087,1
258088,0
258089,1
258090,0
258091,0
258092,0
258093,0
258094,0
258095,1
258096,0
258097,0
258098,1
258099,0
258100,1
258101,1
258102,0
258103,1
258104,0
258105,0
258106,1
258107,0
258108,0
258109,0
258110,0
258111,1
258112,1
258113,0
258114,0
258115,0
258116,1
258117,0
258118,1
258119,1
258120,1
258121,1
258122,1
258123,0
258124,1
258125,1
258126,0
258127,0
258128,0
258129,1
258130,1
258131,1
258132,1
258133,1
258134,1
258135,0
258136,0
258137,0
258138,1
258139,0
258140,0
258141,1
258142,0
258143,0
258144,1
258145,1
258146,0
258147,0
258148,1
258149,1
258150,1
258151,1
258152,1
258153,1
258154,1
258155,0
258156,0
258157,1
258158,1
258159,0
258160,0
258161,1
258162,1
258163,1
258164,0
258165,0
258166,0
258167,1
258168,1
258169,0
258170,0
258171,1
258172,0
258173,1
258174,1
258175,0
258176,0
258177,0
258178,1
258179,1
258180,0
258181,1
258182,1
258183,1
258184,1
258185,0
258186,1
258187,1
258188,1
258189,1
258190,0
258191,1
258192,1
258193,1
258194,1
258195,1
258196,1
258197,1
258198,1
258199,0
258200,1
258201,0
258202,1
258203,1
258204,1
258205,1
258206,0
258207,0
258208,0
258209,1
258210,0
258211,0
258212,1
258213,0
258214,1
258215,0
258216,1
258217,0
258218,0
258219,1
258220,0
258221,0
258222,0
258223,0
258224,0
258225,1
258226,1
258227,1
258228,1
258229,1
258230,1
258231,1
258232,0
258233,0
258234,1
258235,1
258236,0
258237,1
258238,0
258239,1
258240,0
258241,1
258242,1
258243,0
258244,1
258245,0
258246,1
258247,0
258248,1
258249,1
258250,0
258251,0
258252,1
258253,1
258254,1
258255,0
258256,0
258257,1
258258,1
258259,1
258260,1
258261,1
258262,1
258263,1
258264,0
258265,0
258266,0
258267,1
258268,0
258269,0
258270,0
258271,0
258272,0
258273,0
258274,0
258275,1
258276,1
258277,0
258278,1
258279,0
258280,1
258281,0
258282,1
258283,0
258284,0
258285,1
258286,1
258287,0
258288,1
258289,1
258290,1
258291,1
258292,0
258293,0
258294,1
258295,1
258296,1
258297,0
258298,0
258299,1
258300,1
258301,0
258302,1
258303,1
258304,1
258305,1
258306,1
258307,0
258308,0
258309,1
258310,1
258311,1
258312,1
258313,1
258314,0
258315,1
258316,1
258317,1
258318,1
258319,0
258320,1
258321,1
258322,0
258323,0
258324,1
258325,0
258326,1
258327,1
258328,1
258329,0
258330,1
258331,1
258332,1
258333,0
258334,0
258335,0
258336,0
258337,1
258338,0
258339,1
258340,0
258341,0
258342,0
258343,1
258344,1
258345,1
258346,0
258347,0
258348,1
258349,1
258350,0
258351,1
258352,0
258353,1
258354,1
258355,0
258356,0
258357,1
258358,1
258359,1
258360,0
258361,0
258362,1
258363,1
258364,1
258365,1
258366,0
258367,1
258368,0
258369,0
258370,1
258371,0
258372,0
258373,1
258374,0
258375,0
258376,0
258377,1
258378,1
258379,0
258380,1
258381,1
258382,0
258383,1
258384,0
258385,0
258386,1
258387,0
258388,1
258389,0
258390,1
258391,0
258392,1
258393,0
258394,1
258395,1
258396,0
258397,1
258398,1
258399,1
258400,0
258401,0
258402,0
258403,0
258404,0
258405,0
258406,1
258407,0
258408,1
258409,1
258410,1
258411,1
258412,0
258413,0
258414,1
258415,1
258416,1
258417,0
258418,1
258419,0
258420,0
258421,1
258422,1
258423,1
258424,1
258425,1
258426,0
258427,1
258428,1
258429,1
258430,1
258431,1
258432,1
258433,1
258434,0
258435,1
258436,1
258437,0
258438,1
258439,1
258440,0
258441,0
258442,0
258443,0
258444,0
258445,1
258446,1
258447,0
258448,1
258449,0
258450,1
258451,0
258452,1
258453,1
258454,1
258455,1
258456,1
258457,0
258458,1
258459,1
258460,0
258461,1
258462,1
258463,0
258464,0
258465,1
258466,1
258467,1
258468,1
258469,0
258470,1
258471,0
258472,1
258473,1
258474,0
258475,1
258476,1
258477,0
258478,0
258479,1
258480,1
258481,1
258482,1
258483,1
258484,1
258485,1
258486,1
258487,0
258488,0
258489,1
258490,1
258491,1
258492,1
258493,1
258494,0
258495,0
258496,1
258497,0
258498,0
258499,0
258500,0
258501,1
258502,1
258503,1
258504,1
258505,0
258506,0
258507,0
258508,1
258509,0
258510,0
258511,0
258512,0
258513,0
258514,0
258515,1
258516,1
258517,1
258518,0
258519,1
258520,0
258521,0
258522,0
258523,1
258524,0
258525,0
258526,0
258527,1
258528,0
258529,1
258530,0
258531,1
258532,0
258533,1
258534,0
258535,0
258536,1
258537,1
258538,1
258539,0
258540,0
258541,0
258542,0
258543,0
258544,1
258545,0
258546,1
258547,1
258548,1
258549,0
258550,1
258551,1
258552,0
258553,1
258554,1
258555,1
258556,1
258557,1
258558,1
258559,1
258560,0
258561,1
258562,1
258563,0
258564,0
258565,0
258566,1
258567,0
258568,0
258569,0
258570,0
258571,0
258572,1
258573,1
258574,1
258575,1
258576,0
258577,0
258578,1
258579,0
258580,1
258581,1
258582,0
258583,1
258584,1
258585,1
258586,1
258587,1
258588,1
258589,1
258590,0
258591,0
258592,1
258593,1
258594,1
258595,1
258596,0
258597,1
258598,1
258599,1
258600,1
258601,1
258602,0
258603,0
258604,0
258605,0
258606,1
258607,1
258608,0
258609,1
258610,0
258611,1
258612,1
258613,1
258614,1
258615,0
258616,1
258617,1
258618,0
258619,0
258620,0
258621,1
258622,1
258623,1
258624,1
258625,1
258626,0
258627,1
258628,0
258629,1
258630,0
258631,1
258632,0
258633,1
258634,1
258635,1
258636,1
258637,1
258638,1
258639,0
258640,0
258641,1
258642,1
258643,1
258644,0
258645,0
258646,1
258647,1
258648,1
258649,1
258650,1
258651,1
258652,0
258653,0
258654,1
258655,1
258656,1
258657,1
258658,0
258659,1
258660,0
258661,1
258662,1
258663,1
258664,1
258665,0
258666,0
258667,1
258668,1
258669,1
258670,1
258671,1
258672,0
258673,0
258674,0
258675,0
258676,0
258677,0
258678,1
258679,0
258680,1
258681,0
258682,1
258683,0
258684,0
258685,1
258686,1
258687,1
258688,1
258689,0
258690,0
258691,0
258692,0
258693,0
258694,0
258695,1
258696,0
258697,1
258698,1
258699,1
258700,1
258701,0
258702,1
258703,1
258704,1
258705,0
258706,0
258707,0
258708,0
258709,1
258710,0
258711,1
258712,1
258713,0
258714,1
258715,1
258716,1
258717,0
258718,0
258719,1
258720,1
258721,1
258722,1
258723,0
258724,1
258725,1
258726,0
258727,0
258728,1
258729,1
258730,0
258731,1
258732,0
258733,0
258734,1
258735,0
258736,0
258737,0
258738,1
258739,0
258740,1
258741,1
258742,1
258743,1
258744,0
258745,0
258746,1
258747,0
258748,1
258749,1
258750,1
258751,0
258752,1
258753,1
258754,0
258755,0
258756,1
258757,0
258758,0
258759,1
258760,0
258761,1
258762,1
258763,0
258764,1
258765,1
258766,0
258767,1
258768,0
258769,0
258770,0
258771,1
258772,0
258773,0
258774,1
258775,0
258776,1
258777,1
258778,1
258779,1
258780,1
258781,0
258782,1
258783,1
258784,1
258785,0
258786,0
258787,0
258788,1
258789,0
258790,0
258791,0
258792,1
258793,1
258794,0
258795,1
258796,1
258797,0
258798,1
258799,0
258800,1
258801,1
258802,1
258803,1
258804,1
258805,0
258806,0
258807,0
258808,0
258809,1
258810,1
258811,1
258812,1
258813,1
258814,1
258815,1
258816,1
258817,0
258818,1
258819,1
258820,1
258821,0
258822,1
258823,0
258824,1
258825,1
258826,0
258827,1
258828,1
258829,1
258830,1
258831,1
258832,1
258833,1
258834,1
258835,1
258836,0
258837,1
258838,1
258839,1
258840,1
258841,1
258842,0
258843,1
258844,0
258845,1
258846,0
258847,1
258848,0
258849,0
258850,0
258851,0
258852,0
258853,1
258854,0
258855,0
258856,0
258857,1
258858,0
258859,0
258860,0
258861,1
258862,0
258863,0
258864,1
258865,0
258866,1
258867,1
258868,0
258869,0
258870,0
258871,1
258872,1
258873,1
258874,1
258875,1
258876,0
258877,0
258878,1
258879,1
258880,1
258881,1
258882,1
258883,1
258884,1
258885,0
258886,1
258887,1
258888,0
258889,0
258890,1
258891,1
258892,0
258893,0
258894,1
258895,0
258896,1
258897,1
258898,1
258899,0
258900,1
258901,0
258902,0
258903,0
258904,1
258905,0
258906,0
258907,1
258908,1
258909,1
258910,1
258911,1
258912,0
258913,0
258914,0
258915,1
258916,1
258917,1
258918,0
258919,1
258920,1
258921,1
258922,1
258923,1
258924,1
258925,0
258926,1
258927,1
258928,1
258929,1
258930,0
258931,1
258932,0
258933,1
258934,0
258935,0
258936,0
258937,0
258938,0
258939,0
258940,0
258941,1
258942,0
258943,0
258944,1
258945,0
258946,0
258947,1
258948,1
258949,1
258950,0
258951,1
258952,0
258953,1
258954,1
258955,0
258956,1
258957,1
258958,1
258959,1
258960,0
258961,1
258962,1
258963,0
258964,1
258965,0
258966,0
258967,1
258968,0
258969,1
258970,1
258971,1
258972,1
258973,1
258974,1
258975,1
258976,1
258977,1
258978,1
258979,1
258980,0
258981,0
258982,0
258983,0
258984,1
258985,0
258986,1
258987,1
258988,1
258989,0
258990,0
258991,1
258992,1
258993,1
258994,0
258995,0
258996,0
258997,1
258998,1
258999,0
259000,1
259001,0
259002,0
259003,0
259004,1
259005,0
259006,1
259007,0
259008,0
